x,z,relay,string,error,index
160,-30,false,f,true
227.93,-30,false,b,true
227.93,-20,false,l,true
170.282,-20,true,g,true
165.944,-38.193,false,g,true
165.944,-58.747,false,g,true
225.974,-58.747,false,b,true
225.974,-20,false,l,true
174.187,-20,true,g,true
159.604,-69.7678,false,g,true
159.604,-110.578,false,g,true
161.307,-110.578,false,b,true
161.307,-107.25,false,l,true
210.207,-107.25,false,b,true
210.207,-20,false,l,true
191.191,-20,true,g,true
146.222,-123.179,false,g,true
146.222,-128.286,false,g,true
140.702,-128.286,false,b,true
140.702,-137.527,false,g,true
157.099,-137.527,false,b,true
157.099,-20,false,l,true
203.267,-20,true,g,true
141.919,-145.521,false,g,true
141.919,-146.511,false,g,true
158.628,-146.511,false,b,true
158.628,-160.77,false,g,true
148.477,-160.77,false,b,true
148.477,-20,false,l,true
203.936,-20,true,g,true
141.485,-146.874,false,g,true
141.485,-169.164,false,g,true
141.961,-169.164,false,b,true
141.961,-20,false,l,true
202.704,-20,true,g,true
148.764,-137.689,false,g,true
148.764,-165.626,false,g,true
145.119,-165.626,false,b,true
145.119,-20,false,l,true
202.979,-20,true,g,true
140.252,-146.731,false,g,true
140.252,-164.45,false,g,true
150.775,-164.45,false,b,true
150.775,-20,false,l,true
209.287,-20,true,g,true
146.452,-149.509,false,g,true
146.452,-153.824,false,g,true
162.413,-153.824,false,b,true
169.934,-153.824,false,b,true
169.934,-20,false,l,true
213.092,-20,true,g,true
146.323,-154.912,false,g,true
146.323,-166.852,false,g,true
145.945,-166.852,false,b,true
145.945,-20,false,l,true
